best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=14.122602709703871, 'k': val=0.6541965902265036, '-': True}, 'tau': val=1.5163262069037016}, 'B': {'A': {'n': val=18.099178587863413, 'k': val=0.5174488047804833, '-': False}, 'tau': val=1.9648941045410628}, 'C': {'B': {'n': val=8.056620973743168, 'k': val=0.48415596865699095, '-': False}, 'tau': val=2.1857624827892312}, 'D': {'C': {'n': val=20.224347132094714, 'k': val=0.6275744198011391, '-': False}, 'tau': val=2.112139582386976}, 'E': {'D': {'n': val=6.4034985517118965, 'k': val=0.29013534891722687, '-': False}, 'B': {'n': val=13.392303567195594, 'k': val=0.28031823089374336, '-': False}, 'E': {'n': val=28.26162596509603, 'k': val=1.2217613012816568, '-': False}, 'tau': val=4.24507524253295}}, ind_size=19)",MSE,ODEINT,0,12.481437117462281,1.5064444738158749,0.022693749526903884,0.1248143711746228,137.3083839416504,GRN5,DE,False,GRN5_DE_SERIAL_20260831_022754
