best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=8.113308982907448, 'k': val=0.5480928095447251, '-': True}, 'tau': val=1.3935942368086618}, 'B': {'A': {'n': val=17.23914964011795, 'k': val=0.3814584726090111, '-': False}, 'tau': val=1.7695958098065316}, 'C': {'B': {'n': val=26.618253802288613, 'k': val=0.6430849598080248, '-': False}, 'tau': val=2.229941462956297}, 'D': {'C': {'n': val=29.001892147460644, 'k': val=0.47514544486907934, '-': False}, 'tau': val=3.04241295196215}, 'E': {'D': {'n': val=20.686761501111356, 'k': val=0.5200271731204162, '-': False}, 'B': {'n': val=20.856552035521144, 'k': val=0.211952951380297, '-': False}, 'E': {'n': val=20.128400599419162, 'k': val=1.4393493049280384, '-': False}, 'tau': val=3.8410365081041937}}, ind_size=19)",MSE,ODEINT,0,18.410194751526877,2.4350863795346003,0.05929645675794926,0.18410194751526882,23.38251256942749,GRN5,DE,False,GRN5_DE_SERIAL_20260831_022638
